Superfamily,Tag,Region,Country,Measurement,Locality,Location,Latitude,Longitude,Pres.time,Col.date,Plant,Col.method,Family,Subfamily,Tribe,Genus,Subgenus,Species,Sex,Weight,Pin.wgt,Spec.wgt,IT,BL
Apoidea,ALLO-GER-158,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,Seladonia,Halictus_tumulorum,Female,0.0027,0,0.0027,1.224632,5.687240276
Apoidea,ALLO-GER-174,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,Seladonia,Halictus_tumulorum,Female,0.003,0,0.003,1.3067084,5.623366303
Apoidea,ALLO-GER-192,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,Seladonia,Halictus_tumulorum,Female,0.0034,0,0.0034,1.3640316,6.064956558
Apoidea,ALLO-GER-224,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,Seladonia,Halictus_tumulorum,Female,0.0042,0,0.0042,1.4057212,6.787837962
Apoidea,ALLO-GER-617,Europe,Germany,LK,Wurzberg,Opferbaum4,49.909314,10.086428,14,17-05-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,Seladonia,Halictus_tumulorum,Female,0.0429,0.036904,0.005996,1.260459,6.515145232
Apoidea,ALLO-GER-652,Europe,Germany,LK,Wurzberg,Opferbaum4,49.909314,10.086428,14,16-06-17,NA,Pan_trap,Colletidae,Hylaeinae,Halictina,Hylaeus,Hylaeus,Hylaeus_angustatus,Female,0.0405,0.036904,0.003596,0.9907794,5.905271626
Apoidea,ALLO-GER-721,Europe,Germany,LK,Wurzberg,Bergtheim2,49.896189,10.045694,14,16-06-17,NA,Pan_trap,Colletidae,Hylaeinae,Halictina,Hylaeus,Hylaeus,Hylaeus_angustatus,Male,0.0397,0.036904,0.002796,1.0950034,5.109917829
Apoidea,ALLO-GER-743,Europe,Germany,LK,Wurzberg,Bergtheim3,49.902308,10.057294,14,16-06-17,NA,Pan_trap,Colletidae,Hylaeinae,Halictina,Hylaeus,Hylaeus,Hylaeus_angustatus,Female,0.039,0.036904,0.002096,1.0481026,4.851351074
Apoidea,ALLO-GER-744,Europe,Germany,LK,Wurzberg,Opferbaum4,49.909314,10.086428,14,02-06-17,NA,Pan_trap,Colletidae,Hylaeinae,Halictina,Hylaeus,Hylaeus,Hylaeus_angustatus,Female,0.0392,0.036904,0.002296,1.0383316,5.428059348
Apoidea,ALLO-GER-722,Europe,Germany,LK,Wurzberg,Bergtheim3,49.902308,10.057294,14,16-06-17,NA,Pan_trap,Colletidae,Hylaeinae,Halictina,Hylaeus,Hylaeus,Hylaeus_communis,Female,0.0401,0.036904,0.003196,1.1015174,5.614767884
Apoidea,ALLO-GER-723,Europe,Germany,LK,Wurzberg,Bergtheim3,49.902308,10.057294,14,16-06-17,NA,Pan_trap,Colletidae,Hylaeinae,Halictina,Hylaeus,Hylaeus,Hylaeus_communis,Female,0.0405,0.036904,0.003596,1.2291918,5.521413616
Apoidea,ALLO-GER-747,Europe,Germany,LK,Wurzberg,Hausen1,49.938633,10.022767,14,02-06-17,NA,Pan_trap,Colletidae,Hylaeinae,Halictina,Hylaeus,Hylaeus,Hylaeus_communis,Female,0.0395,0.036904,0.002596,0.996642,5.61169702
Apoidea,ALLO-GER-606,Europe,Germany,LK,Wurzberg,Opferbaum4,49.909314,10.086428,14,16-06-17,NA,Pan_trap,Colletidae,Hylaeinae,Halictina,Hylaeus,Lambdopsis,Hylaeus_dilatatus,Female,0.0425,0.036904,0.005596,1.306057,5.663901709
Apoidea,ALLO-GER-609,Europe,Germany,LK,Wurzberg,Rieden3,49.941994,10.050008,14,16-06-17,NA,Pan_trap,Colletidae,Hylaeinae,Halictina,Hylaeus,Dentigera,Hylaeus_gredleri,Male,0.0389,0.036904,0.001996,0.9829626,4.296753021
Apoidea,ALLO-GER-654,Europe,Germany,LK,Wurzberg,Hausen1,49.938633,10.022767,14,16-06-17,NA,Pan_trap,Colletidae,Hylaeinae,Halictina,Hylaeus,Dentigera,Hylaeus_gredleri,Male,0.0395,0.036904,0.002596,1.0012018,5.342075154
Apoidea,ALLO-GER-675,Europe,Germany,LK,Wurzberg,Bergtheim1,49.900486,10.053631,14,16-06-17,NA,Pan_trap,Colletidae,Hylaeinae,Halictina,Hylaeus,Hylaeus,Hylaeus_nigritus,Female,0.0439,0.036904,0.006996,1.485192,7.579506722
Apoidea,ALLO-GER-746,Europe,Germany,LK,Wurzberg,Rieden1,49.937356,10.040881,14,16-06-17,NA,Pan_trap,Colletidae,Hylaeinae,Halictina,Hylaeus,Hylaeus,Hylaeus_nigritus,Female,0.0443,0.036904,0.007396,1.7301184,6.966562252
Apoidea,ALLO-GER-651,Europe,Germany,LK,Wurzberg,Opferbaum4,49.909314,10.086428,14,16-06-17,NA,Pan_trap,Colletidae,Hylaeinae,Halictina,Hylaeus,Paraprosopis,Hylaeus_pictipes,Female,0.0413,0.036904,0.004396,1.244174,6.303869783
Apoidea,ALLO-GER-25,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_calceatum,Female,0.0466,0.038672,0.007928,1.8310854,7.70541215
Apoidea,ALLO-GER-53,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_calceatum,Female,0.0744,0.067166,0.007234,1.8942712,8.522261995
Apoidea,ALLO-GER-63,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_calceatum,Female,0.0469,0.038672,0.008228,1.9274926,8.412939234
Apoidea,ALLO-GER-64,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_calceatum,Female,0.0718,0.067166,0.004634,1.576388,6.967176425
Apoidea,ALLO-GER-70,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_calceatum,Female,0.0749,0.067166,0.007734,1.8356452,8.782671269
Apoidea,ALLO-GER-72,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_calceatum,Female,0.046,0.038672,0.007328,1.8617012,7.602231116
Apoidea,ALLO-GER-73,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_calceatum,Female,0.0423,0.038672,0.003628,1.6291514,7.374373002
Apoidea,ALLO-GER-82,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_calceatum,Female,0.0466,0.038672,0.007928,1.771808,7.667947608
Apoidea,ALLO-GER-97,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_calceatum,Female,0.0739,0.067166,0.006734,1.6767036,7.76007353
Apoidea,ALLO-GER-99,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_calceatum,Female,0.0455,0.038672,0.006828,1.9099048,8.435663628
Apoidea,ALLO-GER-113,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_calceatum,Female,0.0745,0.067166,0.007334,1.810892,8.220088969
Apoidea,ALLO-GER-634,Europe,Germany,LK,Wurzberg,Bergtheim2,49.896189,10.045694,14,17-05-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_calceatum,Female,0.0484,0.036904,0.011496,2.0069634,8.668435125
Apoidea,ALLO-GER-829,Europe,Germany,LK,Wurzberg,Opferbaum4,49.909314,10.086428,14,17-05-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_calceatum,Female,0.049,0.036904,0.012096,1.8818946,9.113710417
Apoidea,ALLO-GER-830,Europe,Germany,LK,Wurzberg,Bergtheim2,49.896189,10.045694,14,17-05-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_calceatum,Female,0.0454,0.036904,0.008496,1.8721236,8.917175116
Apoidea,ALLO-GER-853,Europe,Germany,LK,Wurzberg,Bergtheim2,49.896189,10.045694,14,17-05-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_calceatum,Female,0.0458,0.036904,0.008896,1.9157674,7.944325375
Apoidea,ALLO-GER-4,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.0004,0,0.0004,0.8018734,3.632218034
Apoidea,ALLO-GER-7,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.0012,0,0.0012,0.8930694,4.936106922
Apoidea,ALLO-GER-8,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.0009,0,0.0009,0.902189,4.089776782
Apoidea,ALLO-GER-17,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.0389,0.038672,0.000228,0.9028404,3.662926675
Apoidea,ALLO-GER-22,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.0394,0.038672,0.000728,0.9113086,4.299209712
Apoidea,ALLO-GER-26,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.041,0.038672,0.002328,0.8852526,4.465650545
Apoidea,ALLO-GER-30,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.0408,0.038672,0.002128,1.0051102,4.632705551
Apoidea,ALLO-GER-31,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.0412,0.038672,0.002528,1.0200924,4.615508712
Apoidea,ALLO-GER-43,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.001,0,0.001,0.9601636,4.410374992
Apoidea,ALLO-GER-47,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.0403,0.038672,0.001628,0.833792,4.286312083
Apoidea,ALLO-GER-55,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.0406,0.038672,0.001928,0.9171712,4.181902704
Apoidea,ALLO-GER-57,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.041,0.038672,0.002328,0.9751458,3.847178519
Apoidea,ALLO-GER-58,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.0405,0.038672,0.001828,0.876133,3.597210183
Apoidea,ALLO-GER-59,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.0403,0.038672,0.001628,0.8481228,3.230549012
Apoidea,ALLO-GER-68,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.0389,0.038672,0.000228,0.8911152,4.108201966
Apoidea,ALLO-GER-71,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.0404,0.038672,0.001728,0.7986164,4.249461714
Apoidea,ALLO-GER-78,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.0406,0.038672,0.001928,0.9751458,4.138910607
Apoidea,ALLO-GER-84,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.0007,0,0.0007,0.8806928,4.042485475
Apoidea,ALLO-GER-87,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.0406,0.038672,0.001928,0.8618022,3.623619614
Apoidea,ALLO-GER-88,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.0407,0.038672,0.002028,0.8754816,4.159792483
Apoidea,ALLO-GER-117,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.0007,0,0.0007,0.8930694,4.227351493
Apoidea,ALLO-GER-122,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.0009,0,0.0009,0.9295478,4.672012611
Apoidea,ALLO-GER-124,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.0007,0,0.0007,0.915217,4.410989165
Apoidea,ALLO-GER-129,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.0016,0,0.0016,1.0663418,4.719303918
Apoidea,ALLO-GER-134,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.0008,0,0.0008,0.8572424,4.108201966
Apoidea,ALLO-GER-145,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.0011,0,0.0011,0.931502,3.807871459
Apoidea,ALLO-GER-147,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.0008,0,0.0008,0.872876,4.145666508
Apoidea,ALLO-GER-154,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.0009,0,0.0009,0.905446,3.949131207
Apoidea,ALLO-GER-155,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.001,0,0.001,0.905446,4.00440676
Apoidea,ALLO-GER-156,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.0009,0,0.0009,0.94453,3.801729731
Apoidea,ALLO-GER-159,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.0006,0,0.0006,0.833792,3.869288741
Apoidea,ALLO-GER-163,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.0007,0,0.0007,0.885904,3.751981733
Apoidea,ALLO-GER-169,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.0009,0,0.0009,0.9425758,4.269115244
Apoidea,ALLO-GER-171,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.0008,0,0.0008,0.9881738,4.514170198
Apoidea,ALLO-GER-172,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.0007,0,0.0007,0.8546368,4.363697858
Apoidea,ALLO-GER-175,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.0008,0,0.0008,0.9301992,4.251918405
Apoidea,ALLO-GER-181,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.0008,0,0.0008,0.8448658,3.847792692
Apoidea,ALLO-GER-184,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.0007,0,0.0007,0.9002348,3.924564294
Apoidea,ALLO-GER-185,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.0014,0,0.0014,1.035726,4.105745275
Apoidea,ALLO-GER-189,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.0013,0,0.0013,1.0279092,4.477319829
Apoidea,ALLO-GER-194,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.0008,0,0.0008,0.902189,4.182516877
Apoidea,ALLO-GER-198,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.0009,0,0.0009,0.9230338,4.312107341
Apoidea,ALLO-GER-201,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.0011,0,0.0011,0.8644078,4.505571778
Apoidea,ALLO-GER-211,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.001,0,0.001,0.8735274,4.024674463
Apoidea,ALLO-GER-219,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.0011,0,0.0011,1.0220466,4.828626679
Apoidea,ALLO-GER-222,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.0008,0,0.0008,0.8846012,4.403619091
Apoidea,ALLO-GER-228,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.0007,0,0.0007,0.8422602,4.055383104
Apoidea,ALLO-GER-700,Europe,Germany,LK,Wurzberg,Dipbach,49.906236,10.124092,14,17-05-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.0396,0.036904,0.002696,1.0396344,4.798532211
Apoidea,ALLO-GER-877,Europe,Germany,LK,Wurzberg,Dipbach,49.906236,10.124092,14,17-05-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_glabriusculum,Female,0.039,0.036904,0.002096,0.9275936,4.316406551
Apoidea,ALLO-GER-615,Europe,Germany,LK,Wurzberg,Opferbaum5,49.925831,10.094319,14,16-06-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Leuchalictus,Lasioglossum_leucozonium,Female,0.049,0.036904,0.012096,1.9919812,8.011884385
Apoidea,ALLO-GER-684,Europe,Germany,LK,Wurzberg,Bergtheim2,49.896189,10.045694,14,16-06-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Leuchalictus,Lasioglossum_leucozonium,Female,0.048,0.036904,0.011096,1.9626682,7.981175744
Apoidea,ALLO-GER-727,Europe,Germany,LK,Wurzberg,Bergtheim2,49.896189,10.045694,14,02-06-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Leuchalictus,Lasioglossum_leucozonium,Female,0.0489,0.036904,0.011996,1.8063322,8.105238653
Apoidea,ALLO-GER-731,Europe,Germany,LK,Wurzberg,Bergtheim3,49.902308,10.057294,14,16-06-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Leuchalictus,Lasioglossum_leucozonium,Female,0.0472,0.036904,0.010296,1.762037,7.742876691
Apoidea,ALLO-GER-732,Europe,Germany,LK,Wurzberg,Hausen1,49.938633,10.022767,14,16-06-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Leuchalictus,Lasioglossum_leucozonium,Female,0.0502,0.036904,0.013296,1.9203272,8.795568898
Apoidea,ALLO-GER-120,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_malachurum,Female,0.0028,0,0.0028,1.3822708,6.700625423
Apoidea,ALLO-GER-138,Europe,Germany,LK,Wurzberg,Oberaltertheim,49.725133,9.755828,51,05-07-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_malachurum,Female,0.0034,0,0.0034,1.4708612,6.407050817
Apoidea,ALLO-GER-607,Europe,Germany,LK,Wurzberg,Opferbaum3,49.912992,10.067944,14,01-05-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_malachurum,Female,0.045,0.036904,0.008096,1.810892,8.19613623
Apoidea,ALLO-GER-633,Europe,Germany,LK,Wurzberg,Opferbaum4,49.909314,10.086428,14,01-05-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_malachurum,Female,0.0462,0.036904,0.009296,1.7209988,7.568451612
Apoidea,ALLO-GER-639,Europe,Germany,LK,Wurzberg,Dipbach,49.906236,10.124092,14,01-05-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_malachurum,Female,0.0437,0.036904,0.006796,1.7626884,7.782183752
Apoidea,ALLO-GER-640,Europe,Germany,LK,Wurzberg,Dipbach,49.906236,10.124092,14,17-05-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_malachurum,Female,0.0462,0.036904,0.009296,1.6701896,7.749632592
Apoidea,ALLO-GER-642,Europe,Germany,LK,Wurzberg,Opferbaum4,49.909314,10.086428,14,17-05-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_malachurum,Female,0.0452,0.036904,0.008296,1.7183932,8.451632121
Apoidea,ALLO-GER-665,Europe,Germany,LK,Wurzberg,Dipbach,49.906236,10.124092,14,17-05-17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_malachurum,Female,0.0467,0.036904,0.009796,1.7535688,8.304230645
