,X,Superfamily,Tag,Region,Country,Measurement,Locality,Location,Latitude,Longitude,Pres.time,Col.date,Plant,Col.method,Family,Subfamily,Tribe,Genus,Subgenus,Species,Sex,Weight,Pin.wgt,Spec.wgt,IT,IT_cor_65,IT_cor,BL,Bl_cor,rndCoord.lon,rndCoord.lat,Climate,Cl_simp
1066,1218,Apoidea,ALLO-GER-45,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_pauxillum,Female,0.0412,0.038672,1.00253119808635,0.100863135387137,1.1731714,1.106125242,8.735,5.364799548,49.75,9.75,BWh,B
1067,1219,Apoidea,ALLO-GER-46,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_pauxillum,Female,0.0402,0.038672,1.00152916798682,0.0330989837375075,1.0963062,1.033652849,8.852,5.436657767,49.75,9.75,BWh,B
1068,1220,Apoidea,ALLO-GER-47,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_glabriusculum,Female,0.0403,0.038672,1.00162932591143,-0.240618853832892,0.833792,0.786141204,6.979,4.286312083,49.75,9.75,BWh,B
1069,1221,Apoidea,ALLO-GER-48,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Apidae,Apinae,Apini,Apis,,Apis_mellifera,Female,0.0844,0.067166,1.01738336218024,0.984763742123333,2.8394526,2.677179305,15.554,9.55284398,49.75,9.75,BWh,B
1070,1222,Apoidea,ALLO-GER-49,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_morio,Female,0.0413,0.038672,1.00263145621898,-0.062211196260306,0.996642,0.939684408,7.594,4.664028365,49.75,9.75,BWh,B
1071,1223,Apoidea,ALLO-GER-50,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_tumulorum,Female,0.003,0,1.00300450450338,0.273326897697317,1.393996,1.314329826,9.062,5.565634059,49.75,9.75,BWh,B
1072,1224,Apoidea,ALLO-GER-51,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_tumulorum,Female,0.0434,0.038672,1.00473919462778,0.306418152512137,1.4408968,1.358550269,9.841,6.044074682,49.75,9.75,BWh,B
1073,1225,Apoidea,ALLO-GER-52,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_tumulorum,Female,0.0433,0.038672,1.00463872573185,0.294594458767349,1.4239604,1.342581776,10.738,6.594987698,49.75,9.75,BWh,B
1074,1226,Apoidea,ALLO-GER-53,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_calceatum,Female,0.0744,0.067166,1.00726022858572,0.579986628557746,1.8942712,1.786014549,13.876,8.522261995,49.75,9.75,BWh,B
1075,1227,Apoidea,ALLO-GER-54,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_tumulorum,Female,0.0429,0.038672,1.00423695060194,0.278918711121486,1.4018128,1.3216999,9.607,5.900358243,49.75,9.75,BWh,B
1076,1228,Apoidea,ALLO-GER-55,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_glabriusculum,Female,0.0406,0.038672,1.00192985978703,-0.145308673334729,0.9171712,0.864755325,6.809,4.181902704,49.75,9.75,BWh,B
1077,1229,Apoidea,ALLO-GER-56,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Apidae,Apinae,Apini,Apis,,Apis_mellifera,Female,0.0881,0.067166,1.02115465320629,0.995942140723368,2.8713712,2.707273773,16.744,10.28370963,49.75,9.75,BWh,B
1078,1230,Apoidea,ALLO-GER-57,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_glabriusculum,Female,0.041,0.038672,1.00233071189602,-0.0840158252290835,0.9751458,0.919416706,6.264,3.847178519,49.75,9.75,BWh,B
1079,1231,Apoidea,ALLO-GER-58,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_glabriusculum,Female,0.0405,0.038672,1.00182967181053,-0.191084917518968,0.876133,0.826062438,5.857,3.597210183,49.75,9.75,BWh,B
1080,1232,Apoidea,ALLO-GER-59,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_glabriusculum,Female,0.0403,0.038672,1.00162932591143,-0.223577387907697,0.8481228,0.799653006,5.26,3.230549012,49.75,9.75,BWh,B
1081,1233,Apoidea,ALLO-GER-60,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_morio,Female,0.0414,0.038672,1.00273172437793,0.075559564155516,1.1438584,1.078487465,7.814,4.799146384,49.75,9.75,BWh,B
1082,1234,Apoidea,ALLO-GER-61,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_tumulorum,Female,0.0436,0.038672,1.00494016256283,0.311828445392631,1.4487136,1.365920343,11.029,6.773711988,49.75,9.75,BWh,B
1083,1235,Apoidea,ALLO-GER-62,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_tumulorum,Female,0.0428,0.038672,1.00413653192789,0.265822172084802,1.3835736,1.304503061,10.678,6.558137329,49.75,9.75,BWh,B
1084,1236,Apoidea,ALLO-GER-63,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_calceatum,Female,0.0469,0.038672,1.00826194302253,0.597372442515149,1.9274926,1.817337363,13.698,8.412939234,49.75,9.75,BWh,B
1085,1237,Apoidea,ALLO-GER-64,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_calceatum,Female,0.0718,0.067166,1.00464475358228,0.396288609203142,1.576388,1.486298215,11.344,6.967176425,49.75,9.75,BWh,B
1086,1238,Apoidea,ALLO-GER-65,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_qudrinotatum,Female,0.0725,0.038672,1.03440667347846,0.384650905021673,1.5581488,1.469101376,10.934,6.71536557,49.75,9.75,BWh,B
1087,1239,Apoidea,ALLO-GER-66,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_subauratus,Female,0.0044,0,1.00440969421296,0.401235033276793,1.5842048,1.493668289,12.082,7.420435963,49.75,9.75,BWh,B
1088,1240,Apoidea,ALLO-GER-67,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_tumulorum,Female,0.0438,0.038672,1.00514117069548,0.343689547632525,1.4956144,1.410140786,11.396,6.999113411,49.75,9.75,BWh,B
1089,1241,Apoidea,ALLO-GER-68,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_glabriusculum,Female,0.0389,0.038672,1.00022802599398,-0.174129112296262,0.8911152,0.840188412,6.689,4.108201966,49.75,9.75,BWh,B
1090,1242,Apoidea,ALLO-GER-69,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_tumulorum,Female,0.0444,0.038672,1.0057444363595,0.2968791295665,1.4272174,1.34565264,11.287,6.932168574,49.75,9.75,BWh,B
1091,1243,Apoidea,ALLO-GER-70,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_calceatum,Female,0.0749,0.067166,1.00776398462853,0.548548482040688,1.8356452,1.730738995,14.3,8.782671269,49.75,9.75,BWh,B
1092,1244,Apoidea,ALLO-GER-71,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_glabriusculum,Female,0.0404,0.038672,1.00172949385234,-0.283722094192295,0.7986164,0.752975872,6.919,4.249461714,49.75,9.75,BWh,B
1093,1245,Apoidea,ALLO-GER-72,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_calceatum,Female,0.046,0.038672,1.00735491549742,0.562643148280914,1.8617012,1.755305908,12.378,7.602231116,49.75,9.75,BWh,B
1094,1246,Apoidea,ALLO-GER-73,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_calceatum,Female,0.0423,0.038672,1.00363458915808,0.42921172086143,1.6291514,1.536046213,12.007,7.374373002,49.75,9.75,BWh,B
1095,1247,Apoidea,ALLO-GER-75,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_pauxillum,Female,0.0409,0.038672,1.00223048383632,0.014507743913407,1.0761128,1.014613492,8.336,5.119744594,49.75,9.75,BWh,B
1096,1248,Apoidea,ALLO-GER-76,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_pauxillum,Female,0.0404,0.038672,1.00172949385234,-0.0563460761108965,1.0025046,0.945211964,7.67,4.710705499,49.75,9.75,BWh,B
1097,1249,Apoidea,ALLO-GER-77,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_simplex,Female,0.0474,0.038672,1.00876620004779,0.619432160113665,1.970485,1.857872768,13.268,8.148844923,49.75,9.75,BWh,B
1098,1250,Apoidea,ALLO-GER-78,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_glabriusculum,Female,0.0406,0.038672,1.00192985978703,-0.0840158252290835,0.9751458,0.919416706,6.739,4.138910607,49.75,9.75,BWh,B
1099,1251,Apoidea,ALLO-GER-79,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_tumulorum,Female,0.0427,0.038672,1.00403612329522,0.282166220571892,1.4063726,1.32599911,10.428,6.404594125,49.75,9.75,BWh,B
1100,1252,Apoidea,ALLO-GER-80,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_tumulorum,Female,0.0417,0.038672,1.00303258902268,0.308675999427456,1.4441538,1.361621133,10.393,6.383098077,49.75,9.75,BWh,B
1101,1253,Apoidea,ALLO-GER-81,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_tumulorum,Female,0.0434,0.038672,1.00473919462778,0.350201400296222,1.5053854,1.419353378,11.045,6.783538753,49.75,9.75,BWh,B
1102,1254,Apoidea,ALLO-GER-82,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_calceatum,Female,0.0466,0.038672,1.00795950980687,0.513152949441396,1.771808,1.67055006,12.485,7.667947608,49.75,9.75,BWh,B
1103,1255,Apoidea,ALLO-GER-84,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_glabriusculum,Female,7e-04,0,1.00070024505718,-0.185893953812464,0.8806928,0.830361647,6.582,4.042485475,49.75,9.75,BWh,B
1104,1256,Apoidea,ALLO-GER-85,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_tumulorum,Female,0.0429,0.038672,1.00423695060194,0.249685134480099,1.361426,1.283621185,9.847,6.047759719,49.75,9.75,BWh,B
1105,1257,Apoidea,ALLO-GER-86,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_pauxillum,Female,0.0402,0.038672,1.00152916798682,0.00538636744204013,1.0663418,1.0054009,8.86,5.44157115,49.75,9.75,BWh,B
1106,1258,Apoidea,ALLO-GER-87,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_glabriusculum,Female,0.0406,0.038672,1.00192985978703,-0.207577045489363,0.8618022,0.812550636,5.9,3.623619614,49.75,9.75,BWh,B
1107,1259,Apoidea,ALLO-GER-88,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_glabriusculum,Female,0.0407,0.038672,1.00203005778283,-0.191828688694289,0.8754816,0.825448265,6.773,4.159792483,49.75,9.75,BWh,B
1108,1260,Apoidea,ALLO-GER-89,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_flavipes,Female,0.0592,0.038672,1.02074014856723,0.851199575928761,2.4844396,2.34245512,16.599,10.19465457,49.75,9.75,BWh,B
1109,1261,Apoidea,ALLO-GER-90,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_morio,Female,0.003,0,1.00300450450338,0.185465541789527,1.276744,1.203778719,9.379,5.760326841,49.75,9.75,BWh,B
1110,1262,Apoidea,ALLO-GER-91,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_tumulorum,Female,0.0425,0.038672,1.00383533614994,0.166407535310557,1.2526422,1.181054325,9.024,5.542295492,49.75,9.75,BWh,B
1111,1263,Apoidea,ALLO-GER-92,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_simplex,Female,0.047,0.038672,1.00836277425831,0.519018068858788,1.7822304,1.680376825,13.701,8.414781752,49.75,9.75,BWh,B
1112,1264,Apoidea,ALLO-GER-93,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_simplex,Female,0.0488,0.038672,1.01017946178024,0.575851543293167,1.8864544,1.778644475,12.932,7.942482857,49.75,9.75,BWh,B
1113,1265,Apoidea,ALLO-GER-94,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_flavipes,Female,0.0862,0.067166,1.01921630138255,0.915918337744067,2.6505466,2.499069188,16.797,10.31626079,49.75,9.75,BWh,B
1114,1266,Apoidea,ALLO-GER-95,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_flavipes,Female,0.0597,0.038672,1.0212506462553,0.825975883918684,2.4225566,2.284108703,17.721,10.88375647,49.75,9.75,BWh,B
1115,1267,Apoidea,ALLO-GER-96,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_tumulorum,Female,0.0435,0.038672,1.00483967357111,0.294594458767349,1.4239604,1.342581776,9.688,5.950106241,49.75,9.75,BWh,B
1116,1268,Apoidea,ALLO-GER-97,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_calceatum,Female,0.0739,0.067166,1.00675672435797,0.457982177777192,1.6767036,1.580880828,12.635,7.76007353,49.75,9.75,BWh,B
1117,1269,Apoidea,ALLO-GER-98,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_tumulorum,Female,0.0429,0.038672,1.00423695060194,0.262993315803975,1.3796652,1.300818024,9.573,5.879476368,49.75,9.75,BWh,B
1118,1270,Apoidea,ALLO-GER-99,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_calceatum,Female,0.0455,0.038672,1.00685136393805,0.588205853141562,1.9099048,1.800754697,13.735,8.435663628,49.75,9.75,BWh,B
1119,1271,Apoidea,ALLO-GER-100,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_tumulorum,Female,0.0023,0,1.002302647029,0.157003077014567,1.240917,1.169999214,9.445,5.800862247,49.75,9.75,BWh,B
1120,1272,Apoidea,ALLO-GER-101,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_pauxillum,Female,0.0411,0.038672,1.00243094997903,0.0658313041958347,1.1327846,1.068046527,8.518,5.231524047,49.75,9.75,BWh,B
1121,1273,Apoidea,ALLO-GER-102,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_tumulorum,Female,0.0034,0,1.00340578655624,0.24920655171365,1.3607746,1.283007013,10.081,6.191476158,49.75,9.75,BWh,B
1122,1274,Apoidea,ALLO-GER-103,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_tumulorum,Female,0.0037,0,1.00370685344998,0.186994984299738,1.2786982,1.205621238,10.616,6.520058615,49.75,9.75,BWh,B
1123,1275,Apoidea,ALLO-GER-104,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_pauxillum,Female,0.0416,0.038672,1.00293229077878,0.0542637955272379,1.1197566,1.055763071,9.065,5.567476577,49.75,9.75,BWh,B
1124,1276,Apoidea,ALLO-GER-105,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_pauxillum,Female,0.0018,0,1.00180162097244,0.0114765200891152,1.0728558,1.011542628,9.448,5.802704766,49.75,9.75,BWh,B
1125,1277,Apoidea,ALLO-GER-106,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_morio,Female,0.0409,0.038672,1.00223048383632,-0.0250035681320351,1.0344232,0.975306432,8.275,5.082280052,49.75,9.75,BWh,B
1126,1278,Apoidea,ALLO-GER-107,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_tumulorum,Female,0.0036,0,1.003606487783,0.280775721669372,1.4044184,1.324156591,10.12,6.215428898,49.75,9.75,BWh,B
1127,1279,Apoidea,ALLO-GER-108,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_morio,Female,0.0014,0,1.00140098045749,0.0594857391827955,1.1256192,1.061290626,8.033,4.933650231,49.75,9.75,BWh,B
1128,1280,Apoidea,ALLO-GER-110,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_tumulorum,Female,0.0041,0,1.00410841649862,0.244408077358646,1.3542606,1.276865284,9.833,6.0391613,49.75,9.75,BWh,B
1129,1281,Apoidea,ALLO-GER-111,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_pauxillum,Female,0.04,0.038672,1.00132888218247,0.0495990635887326,1.1145454,1.050849688,8.536,5.242579157,49.75,9.75,BWh,B
1130,1282,Apoidea,ALLO-GER-112,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_pauxillum,Female,0.0411,0.038672,1.00243094997903,-0.0218599001114536,1.0376802,0.978377296,8.961,5.503602604,49.75,9.75,BWh,B
1131,1283,Apoidea,ALLO-GER-113,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_calceatum,Female,0.0745,0.067166,1.00736095964505,0.534971996267576,1.810892,1.707400428,13.384,8.220088969,49.75,9.75,BWh,B
1132,1284,Apoidea,ALLO-GER-114,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_pauxillum,Female,0.0408,0.038672,1.00213026579892,0.0283342343176022,1.091095,1.028739467,8.317,5.108075311,49.75,9.75,BWh,B
1133,1285,Apoidea,ALLO-GER-116,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_pauxillum,Female,0.0014,0,1.00140098045749,0.0241463726968141,1.0865352,1.024440257,8.389,5.152295753,49.75,9.75,BWh,B
1134,1286,Apoidea,ALLO-GER-117,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_glabriusculum,Female,7e-04,0,1.00070024505718,-0.171938530260135,0.8930694,0.842030931,6.883,4.227351493,49.75,9.75,BWh,B
1135,1287,Apoidea,ALLO-GER-118,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_pauxillum,Female,9e-04,0,1.00090040512153,-0.227425026261421,0.8448658,0.796582142,6.88,4.225508974,49.75,9.75,BWh,B
1136,1288,Apoidea,ALLO-GER-119,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_pauxillum,Female,0.0017,0,1.00170144581918,0.0253446955478161,1.087838,1.025668603,8.445,5.186689431,49.75,9.75,BWh,B
1137,1289,Apoidea,ALLO-GER-120,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_malachurum,Female,0.0028,0,1.00280392366123,0.264880109381701,1.3822708,1.303274716,10.91,6.700625423,49.75,9.75,BWh,B
1138,1290,Apoidea,ALLO-GER-121,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_pauxillum,Female,0.0013,0,1.00130084536629,-0.0511613599333887,1.0077158,0.950125346,8.334,5.118516249,49.75,9.75,BWh,B
1139,1291,Apoidea,ALLO-GER-122,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_glabriusculum,Female,9e-04,0,1.00090040512153,-0.131904593152053,0.9295478,0.876424608,7.607,4.672012611,49.75,9.75,BWh,B
1140,1292,Apoidea,ALLO-GER-123,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_pauxillum,Female,0.0015,0,1.00150112556271,0.0193386716461842,1.081324,1.019526875,8.144,5.001823414,49.75,9.75,BWh,B
1141,1293,Apoidea,ALLO-GER-124,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_glabriusculum,Female,7e-04,0,1.00070024505718,-0.147441628924387,0.915217,0.862912806,7.182,4.410989165,49.75,9.75,BWh,B
1142,1294,Apoidea,ALLO-GER-125,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_morio,Female,0.0013,0,1.00130084536629,-0.062211196260306,0.996642,0.939684408,7.982,4.902327417,49.75,9.75,BWh,B
